evaluation,feasible,selected,search_score_mm,combined_rmse_mm,tip_rmse_mm,wrist_rmse_mm,bottleneck_rmse_mm,record_type,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
760783,True,True,64.35550733301237,63.26419989282022,64.6471104667557,61.85037659106461,64.6471104667557,balanced_tested_sample,-0.9062062730128546,0.8334823630103632,-0.6831267118920369,0.3473147670888908,-0.16067730337016597,-0.33657554932466244,-0.14071439530184934,-0.1312934398718441,-0.13238194617257176,-0.00967059090710306
761256,True,True,64.1518014649506,63.68880784375591,64.18894486187885,63.18471212751076,64.18894486187885,balanced_tested_sample,-0.8801839353616171,0.8047166450219934,-0.6668124638961458,0.2980461030148031,-0.1449936335956447,-0.34667608875525385,-0.14790688898384502,-0.09613294899184353,-0.1216142584527174,-0.08064196329272286
761711,True,True,62.96327177796031,62.50457702131788,62.01857212183802,62.98683203016398,62.98683203016398,balanced_tested_sample,-0.89809605640762,0.8063957450047626,-0.6471892565759942,0.3148963569596999,-0.15798023115536527,-0.34277222562168397,-0.13552734997866048,-0.12526923135067525,-0.08470848295569683,-0.11551893284703567
762332,True,True,62.910022697863646,62.50497071156926,62.139933593806354,62.86788830766942,62.86788830766942,balanced_tested_sample,-0.9003114738018001,0.7839918657912955,-0.6250361683467138,0.2800675755908042,-0.17154886347991288,-0.34931888879519235,-0.11702918733592049,-0.12165892412813382,-0.09669271517520937,-0.09719260199795016
762754,True,False,66.19284403529166,65.3542369480559,66.48151661958646,64.20716877487217,66.48151661958646,balanced_tested_sample,-0.8802115757043688,0.8268996100330364,-0.6564790752082743,0.2661021578479863,-0.19279252190401075,-0.3165570565691342,-0.1035989389669429,-0.31643495087386786,-0.07513650094730537,-0.011167947090178314
763171,True,True,63.05280113922017,62.443032891282805,61.65888197359689,63.21745792967083,63.21745792967083,balanced_tested_sample,-0.9197511316959168,0.8052827056258307,-0.6353073766725341,0.275456836977909,-0.16538685734328343,-0.30939178976695547,-0.17778176901207007,-0.2681175212483833,-0.0781355218364141,-0.08256952767935406
763740,True,False,66.56163648067182,64.53094151663211,66.9430811471478,62.02506519603485,66.9430811471478,balanced_tested_sample,-0.9119101193029195,0.8143544018167066,-0.5732981342088843,0.2662944406581174,-0.1445030013478113,-0.3710071679103703,-0.1918189769256521,-0.22281379204151477,-0.04289911722664022,-0.09646439926436859
764143,True,False,64.24967040959726,63.217983055683604,64.53606089820572,61.87183209668583,64.53606089820572,balanced_tested_sample,-0.9426236723007623,0.8186918810608894,-0.6134315492155882,0.27618252851787806,-0.1648914861395619,-0.3276895178069913,-0.1154878856078381,-0.2645440492271546,-0.007742590367746326,-0.1402946029292606
764528,True,True,62.18133353090684,61.649359450313746,61.007436400762415,62.284667014241215,62.284667014241215,balanced_tested_sample,-0.9725486248508249,0.8029033063593695,-0.6491128970377791,0.2695808091998285,-0.15678357622150646,-0.3250846983120224,-0.14479985855847155,-0.25618128774687143,-0.04071599481748732,-0.05589827555253264
765098,True,False,63.75957792856575,63.41003167010631,63.494555584111275,63.325394937449644,63.494555584111275,balanced_tested_sample,-0.9874448202616661,0.8153960194645609,-0.5905638662357128,0.2903084658021824,-0.18965779578781977,-0.3754819108371508,-0.1454817941952464,-0.2559755799858453,0.0007511915354528948,-0.12822034748881347
765487,True,True,61.9587510952617,61.55041543341427,61.19025599230321,61.90847964251881,61.90847964251881,balanced_tested_sample,-1.0593759272258225,0.8404107600064438,-0.6670919222805765,0.352152036413175,-0.21458581283656258,-0.36612968922421113,-0.10889542644620283,-0.2667026474928353,-0.07552072425418385,0.016730965384317897
765887,True,True,61.68683247679116,61.33855595018991,61.218175107733785,61.45870099984215,61.45870099984215,balanced_tested_sample,-0.9926934446620306,0.8161505723645374,-0.6266071585588403,0.29908914130422787,-0.1651573603437825,-0.3135524399823364,-0.149117227214335,-0.25620819638389136,-0.04645017674676461,-0.05599420192883423
766550,True,False,72.16626526557916,67.9183705517089,72.59568174161765,62.89417388970331,72.59568174161765,balanced_tested_sample,-0.8729458629697864,0.8570198624680702,-0.6828861292621715,0.4534322369252376,-0.30174705599884777,-0.42218022888096324,0.08273130420077769,-0.19045211819766475,-0.11484212572567173,-0.05593412979711004
767454,True,True,62.140299911587775,61.7831110980488,61.91634169435919,61.64959257849997,61.91634169435919,balanced_tested_sample,-0.935705667323966,0.7842705515228552,-0.6316941860521879,0.3137521766019229,-0.20048839497449786,-0.32280730608936015,-0.05756105531811883,-0.1188397766928534,-0.09238494763006852,-0.11071864298513143
768394,True,False,74.74376370453176,72.95442834763764,75.18723467370316,70.65109322001095,75.18723467370316,balanced_tested_sample,-0.8622810946581108,0.7018225514435599,-0.777240314401485,0.2567686203808492,-0.35317356023320384,-0.41127351661374406,0.11315244235319642,-0.06911761868324678,0.04451542248235766,0.054895825872102885
769245,True,True,63.87228407812189,63.38861717277955,62.84681243586821,63.9258299969989,63.9258299969989,balanced_tested_sample,-0.8611363661898768,0.807286906927676,-0.6168732684503292,0.3206847477325949,-0.2132208510348402,-0.2623443507463781,-0.044158881721391235,-0.12135042354848162,-0.11110571742767482,-0.14288537890129402
770173,True,True,62.863662563471046,62.10754398206067,62.96079399302748,61.24240735580825,62.96079399302748,balanced_tested_sample,-0.9513813600046009,0.7468496018651705,-0.5717645204454825,0.2624272991111152,-0.205762114246063,-0.3294408665152252,-0.0590093620335304,-0.15052901438871288,-0.0712840469824119,-0.173252266322529
770938,True,False,63.814416466915965,63.042346143581746,62.03947998952268,64.02950676995701,64.02950676995701,balanced_tested_sample,-0.8963612303508778,0.7741873685044428,-0.6790504137692246,0.30550276586184905,-0.20177649807091483,-0.33331846362060974,-0.09849702387076817,-0.1268136529377094,-0.10043319016243155,-0.1444891465007302
771631,True,False,625.3714186875565,449.4098072117169,631.7247557677016,69.72935240186041,631.7247557677016,balanced_tested_sample,3.1743598322660525,-3.055605649771818,-3.514701035706873,2.7418725705905773,-0.47678412470810155,-2.302548425278238,0.727907181676275,1.189900259579628,1.6787291631251744,-2.809948024740856
772544,True,False,112.1672065300622,93.44313448893757,113.0223372193224,68.47766099770877,113.0223372193224,balanced_tested_sample,-0.7204344718696225,0.28745314965753255,-0.45686988178813076,0.6987946554963265,-1.0489905330313098,-0.38561948339801183,-0.0272187511808837,-0.7539778919412841,-0.33279679351010694,0.25692257486443487
773447,True,True,88.63100513918788,80.66790332277122,89.25765050533516,71.04711872589465,89.25765050533516,balanced_tested_sample,-0.6837646336605593,0.2710938309940355,-0.45261722942045646,0.7313653224990545,-1.0619266650229804,-0.36359090206647676,0.02869668087751036,-0.4661235540792348,-0.37259813087103394,0.3834301900900075
774289,True,True,75.99249795902587,75.62434032395117,75.47405984001693,75.77432276260289,75.77432276260289,balanced_tested_sample,-0.7976819231834316,0.45043859316580576,-0.45939919892532344,0.9804003253188018,-1.136967213574433,-0.39039473111674855,0.13640934793480636,-0.6455579109914541,-0.37437606892125946,0.17692326344614714
775200,True,False,132.63007306412024,108.00623082571123,133.69925482896141,73.85933287360554,133.69925482896141,balanced_tested_sample,-0.7930249646315326,0.3273980678025728,-0.3674126794126034,0.9004189505111726,-1.119145186615884,-0.49721590515193187,0.20405030046365677,-0.6536253475680555,-0.5190564888608009,0.2036055027978366
775967,True,False,428.67211400949884,413.2239487183537,392.5172274843465,432.9414391309511,432.9414391309511,balanced_tested_sample,2.5853823604726434,1.4504470680741413,0.6125603319518169,2.2317123834152466,-1.0762536588778633,4.106059986182886,1.2882887134577679,0.25931059379673377,-3.22489187502398,0.07367741752575274
776900,True,True,72.58677040840516,72.18662432967422,71.97729274271362,72.39535063563636,72.39535063563636,balanced_tested_sample,-0.7193403807897999,0.30595581237663066,-0.38724100343302037,0.7480923829053544,-1.1016471788903435,-0.3453104144695834,0.07398117005525805,-0.6984508215499863,-0.452056650023692,0.3607526149764016
777451,True,True,77.7318105919537,75.69296772753269,73.09646047456937,78.20331318360066,78.20331318360066,balanced_tested_sample,-0.5750696031977443,0.1997786969632442,-0.5892720652758185,0.6441969516657098,-1.1040424735338195,-0.4545649616195053,-0.1041343892218739,-0.8164686142428977,-0.34249713738387555,0.2938442631759438
