generation_index,round,region_id,generation,evaluation_start,evaluation_end,population,valid_count,valid_rate,generation_best,sigma_before,sigma_after,mean_displacement,diagonal_condition_proxy,boundary_contact_fraction,path_c_norm,path_sigma_norm,restart
328,5,38,8,268099,268643,192,181,0.9427083333333334,160.75908848479847,0.022508832116753277,0.01818439242332948,0.005139604658598153,57744707.03993282,0.5454545454545454,0.7306414818060223,1.8670194439427124,False
329,5,38,9,268644,269166,192,181,0.9427083333333334,133.09959252703382,0.01818439242332948,0.01569888307647783,0.02648696301127066,62711895.967222154,0.5272727272727272,1.3224194122204693,3.56171760455656,False
330,5,33,0,269167,269680,192,141,0.734375,149.54778574658826,0.030968924221020603,0.08848609167717403,0.22368961526239142,190366244.30160365,0.5636363636363636,1.1846891617574176,34.12182465841412,False
331,5,33,1,269681,270379,192,116,0.6041666666666666,148.26079709773546,0.08848609167717403,0.1634063961871268,0.06935766902532448,187888704.02149817,0.5454545454545454,1.091438742276414,22.977054668032775,False
332,5,33,2,270380,271198,192,108,0.5625,149.6494538048655,0.1634063961871268,0.18,0.0416508371070189,184560276.88590032,0.6,1.0055283416071665,14.491909419912671,False
333,5,33,3,271199,271996,192,101,0.5260416666666666,151.13581217572505,0.18,0.18,0.027648517213553585,181034146.24354306,0.6545454545454545,0.9688748338312337,8.93868260853222,False
334,5,33,4,271997,272782,192,112,0.5833333333333334,151.09337339016085,0.18,0.16765420032417583,0.024430543770289,177526751.18090275,0.509090909090909,0.9799339058279021,5.500286049251979,False
335,5,33,5,272783,273550,192,114,0.59375,150.7518844238387,0.16765420032417583,0.1406621663524786,0.03880642788072358,174062972.3897995,0.5636363636363636,0.8894348977290737,2.8322494070765027,False
336,5,33,6,273551,274310,192,106,0.5520833333333334,143.13651855586738,0.1406621663524786,0.11458239124787424,0.028771382150358356,170615263.06860656,0.5636363636363636,0.9537086099827639,2.0783705302272257,False
337,5,33,7,274311,275024,192,111,0.578125,151.35580015117824,0.11458239124787424,0.0920271442652281,0.020000868753248625,167682251.14305905,0.6181818181818182,0.8687998391343599,1.7172248151506655,False
338,5,33,8,275025,275671,192,118,0.6145833333333334,143.3727694676459,0.0920271442652281,0.07319156515903928,0.019200198498087077,164958107.43007112,0.5454545454545454,0.8292276045678084,1.4671735605160403,False
339,5,33,9,275672,276334,192,123,0.640625,145.6930160461072,0.07319156515903928,0.05793789891763046,0.012060438312397776,161659708.7568552,0.5636363636363636,0.7113202645026684,1.3470341004199227,False
340,5,43,0,276335,276887,192,187,0.9739583333333334,169.49180308642096,0.04,0.07491075102636932,0.16628563672299726,111349213.51251192,0.5272727272727272,0.6858591257178085,23.335119875119442,False
341,5,43,1,276888,277543,192,168,0.875,166.1291279416183,0.07491075102636932,0.101338953312953,0.022183352017906877,109044183.56063715,0.5636363636363636,0.6318731070703651,15.030294878883089,False
342,5,43,2,277544,278266,192,154,0.8020833333333334,162.30547621232435,0.101338953312953,0.10903631567437196,0.014574350132946008,106912098.44714338,0.5454545454545454,0.8416674966809465,9.183923032159424,False
343,5,43,3,278267,278960,192,167,0.8697916666666666,164.5053933175413,0.10903631567437196,0.10134706542443904,0.015455932902053262,105139853.3831261,0.5454545454545454,0.7380404630888885,5.447257952277822,False
344,5,43,4,278961,279671,192,163,0.8489583333333334,165.43682416826576,0.10134706542443904,0.08969507792647849,0.031020425725916553,103679193.15850738,0.509090909090909,1.0003528461167888,4.195960990922764,False
345,5,43,5,279672,280312,192,168,0.875,163.1804628807337,0.08969507792647849,0.07436700652710412,0.021519832633847425,101566891.27762087,0.5272727272727272,0.8521253254770009,2.529389032560309,False
346,5,43,6,280313,280954,192,175,0.9114583333333334,161.6820890301699,0.07436700652710412,0.06338540463808383,0.04200552821002215,99442072.22739464,0.5272727272727272,1.1705869474158537,3.2347621750316593,False
347,5,43,7,280955,281573,192,176,0.9166666666666666,164.9395169532815,0.06338540463808383,0.05055913503839626,0.020169754269511904,97275731.59723243,0.5454545454545454,0.6212122823742231,1.5415649445559556,False
348,5,43,8,281574,282157,192,179,0.9322916666666666,164.89570078087746,0.05055913503839626,0.04266056402141237,0.018936977888217743,95287742.19466627,0.5454545454545454,0.9283586680519057,2.9771244319059225,False
349,5,43,9,282158,282721,192,181,0.9427083333333334,161.32510401929176,0.04266056402141237,0.03492922762671682,0.014285713273679631,93816930.30617775,0.4727272727272727,1.0826467834622424,2.209000569813205,False
350,5,41,0,282722,283326,192,179,0.9322916666666666,147.4249563169117,0.04,0.17220144443705032,0.25117479888479277,87763877.83065608,0.5454545454545454,0.5111256794560791,44.588874154634674,False
351,5,41,1,283327,284176,192,146,0.7604166666666666,141.66616024049603,0.17220144443705032,0.18,0.03609696889339354,86772268.99357605,0.6909090909090909,0.47089345183437314,28.736741241207888,False
352,5,41,2,284177,285043,192,142,0.7395833333333334,146.36144768899157,0.18,0.18,0.01758165351960709,84879865.37607925,0.6363636363636364,0.4338280229169062,16.991145989065785,False
353,5,41,3,285044,285913,192,137,0.7135416666666666,147.0566911083976,0.18,0.18,0.02555787693704326,83013775.51726341,0.5454545454545454,0.4754889872350095,10.442406645463366,False
354,5,41,4,285914,286788,192,139,0.7239583333333334,143.4978984608861,0.18,0.17155086746515266,0.02661149455761261,81178899.36643764,0.6181818181818182,0.46338826544219386,6.086965107924126,False
355,5,41,5,286789,287641,192,145,0.7552083333333334,138.04356769082554,0.17155086746515266,0.14842561298714707,0.015184477871955713,79385949.82638262,0.5272727272727272,0.3912321157396728,3.617335540722769,False
356,5,41,6,287642,288497,192,157,0.8177083333333334,145.6739790183901,0.14842561298714707,0.12221987707912174,0.013057561968469203,77630099.41331238,0.5636363636363636,0.3607665581039117,2.354258211311624,False
357,5,41,7,288498,289308,192,159,0.828125,139.7574942076244,0.12221987707912174,0.10035220879943127,0.03204004611060216,75927444.36490339,0.5272727272727272,0.6504215160243922,2.2808887554572856,False
358,5,41,8,289309,290097,192,168,0.875,138.65183957858147,0.10035220879943127,0.07882799516964048,0.012040157208816488,74250639.9403066,0.6181818181818182,0.4835277324267402,1.150180818851716,False
359,5,41,9,290098,290803,192,181,0.9427083333333334,144.08137352172338,0.07882799516964048,0.06208654317979208,0.017026316077196492,72610994.15621051,0.5636363636363636,0.33280204289518084,1.2185854038946484,False
360,5,42,0,290804,291453,192,178,0.9270833333333334,149.8095223950345,0.04,0.13134697441793342,0.24143933584846936,100309110.56857704,0.5272727272727272,0.5111256794560791,37.673666128920345,False
361,5,42,1,291454,292294,192,148,0.7708333333333334,150.1549838540473,0.13134697441793342,0.18,0.034686431021793855,98466198.68108489,0.5818181818181818,0.47089345183437314,23.486547212040314,False
362,5,42,2,292295,293174,192,149,0.7760416666666666,149.92915149550464,0.18,0.18,0.014596559191921914,96326391.13391195,0.6909090909090909,0.4338280229169062,14.175316298356208,False
363,5,42,3,293175,294047,192,153,0.796875,145.39154911204488,0.18,0.18,0.011880821830848999,94211227.84030107,0.6363636363636364,0.43347355410284066,8.500529377985579,False
364,5,42,4,294048,294934,192,141,0.734375,148.81818527562243,0.18,0.16460981979668046,0.011815668988548996,92178782.35986601,0.6363636363636364,0.3868655922543863,5.032358863210161,False
365,5,42,5,294935,295801,192,149,0.7760416666666666,149.01353254659418,0.16460981979668046,0.13972230134932243,0.009256787845634287,90153436.15174715,0.6181818181818182,0.34275312189513435,3.1289924009672574,False
366,5,42,6,295802,296618,192,153,0.796875,147.61165734159417,0.13972230134932243,0.11298693621968534,0.011523853104998337,88164478.00717504,0.5636363636363636,0.39389724110298463,1.8915172679093046,False
367,5,42,7,296619,297385,192,165,0.859375,150.03384268263375,0.11298693621968534,0.08971193233038065,0.014905121769441641,86217491.7532308,0.6363636363636364,0.3812107860532673,1.424658710504692,False
368,5,42,8,297386,298160,192,163,0.8489583333333334,147.71038446693927,0.08971193233038065,0.07007830406621227,0.01004177860012862,84325532.8225143,0.5636363636363636,0.2834845159344465,1.0078880994094503,False
369,5,42,9,298161,298834,192,174,0.90625,146.14894278069684,0.07007830406621227,0.055473723015160674,0.010223387605526931,82546131.60515985,0.6,0.3647699705072515,1.3471530568839114,False
370,5,40,0,298835,299211,192,180,0.9375,169.69692923133508,0.01806343272442592,0.05552842217105297,0.1536178291249051,145239361.7216989,0.5454545454545454,2.498239042110117,35.989497597638064,False
371,5,40,1,299212,299724,192,151,0.7864583333333334,167.82296029867345,0.05552842217105297,0.1299383810961178,0.10681525531481784,143982881.12357476,0.509090909090909,2.3015951914185115,29.022773172141857,False
372,5,40,2,299725,300468,192,131,0.6822916666666666,156.20298535027692,0.1299383810961178,0.18,0.036492566846374336,140925359.1041443,0.6,2.1204297650742254,18.277438497603164,False
373,5,40,3,300469,301269,192,130,0.6770833333333334,160.99215944062524,0.18,0.18,0.037056505023297624,138612697.00479615,0.5818181818181818,1.9535244101034286,11.28438768784504,False
374,5,40,4,301270,302089,192,128,0.6666666666666666,165.1620416629443,0.18,0.17547863512048478,0.021772697232181684,135728513.07616717,0.6363636363636364,1.8190047149787378,6.664992529301495,False
375,5,40,5,302090,302892,192,145,0.7552083333333334,162.88780927959624,0.17547863512048478,0.15347742967711697,0.021945916160196702,132870606.35528465,0.6,1.7135640134861294,3.8939243504396517,False
376,5,40,6,302893,303677,192,140,0.7291666666666666,153.68727686806162,0.15347742967711697,0.12807515562238156,0.02738598195133905,130833063.94742154,0.6,1.6062686179953591,2.694524135900832,False
377,5,40,7,303678,304393,192,134,0.6979166666666666,160.6781488496597,0.12807515562238156,0.10207422559818959,0.025079304625182153,128079530.94749933,0.5636363636363636,1.501109941784502,1.5204479342764843,False
378,5,40,8,304394,305067,192,134,0.6979166666666666,160.0446422131371,0.10207422559818959,0.08134419288791092,0.01973137935797729,125681053.13812412,0.6363636363636364,1.4740048339769933,1.518052595345414,False
379,5,40,9,305068,305743,192,149,0.7760416666666666,157.7040884376365,0.08134419288791092,0.06446908022967032,0.013143310609312451,123187273.79572418,0.6363636363636364,1.3616770838575558,1.3777960845664037,False
380,5,48,0,305744,306433,192,181,0.9427083333333334,169.58833942820021,0.04,0.164836511168257,0.5320587668404981,237276753.81994802,0.5636363636363636,1.630973229685283,43.472757344769164,False
381,5,48,1,306434,307337,192,123,0.640625,169.39792437752342,0.164836511168257,0.18,0.059193789465485896,232303989.56494847,0.6727272727272727,1.5025944593377725,26.90959842014895,False
382,5,48,2,307338,308267,192,118,0.6145833333333334,169.33610390558528,0.18,0.18,0.023644109697745816,227262551.1372629,0.6181818181818182,1.3843207651349634,16.30350322749357,False
383,5,48,3,308268,309196,192,117,0.609375,169.95827484219532,0.18,0.18,0.02425391223918299,222639496.3134726,0.6363636363636364,1.477293249176737,9.664794286196948,False
384,5,48,4,309197,310088,192,133,0.6927083333333334,170.12394550817112,0.18,0.1701757118946864,0.021158279314625644,217816456.73885852,0.6,1.2140862432617536,5.881458438208052,False
385,5,48,5,310089,310973,192,135,0.703125,165.969944756011,0.1701757118946864,0.14656150844639967,0.026226118174378983,213584685.82991952,0.6,1.4001847752366399,3.500123984411654,False
386,5,48,6,310974,311835,192,138,0.71875,171.27739039769793,0.14656150844639967,0.12061141880293919,0.024675206360952558,208995109.79824528,0.5818181818181818,1.0600911131743518,2.3387075944078854,False
387,5,48,7,311836,312700,192,146,0.7604166666666666,167.7779031167743,0.12061141880293919,0.09696509340275003,0.016145825921959886,204541780.34313744,0.6363636363636364,1.0519804118910807,1.7424434992702145,False
388,5,48,8,312701,313535,192,150,0.78125,167.3157037827489,0.09696509340275003,0.07722445302184519,0.014893520183906044,200133752.38232392,0.6,0.9027917191346423,1.5021169620682717,False
389,5,48,9,313536,314286,192,166,0.8645833333333334,168.70382916268434,0.07722445302184519,0.060499364038734266,0.01629480455739491,196398834.1847412,0.5818181818181818,1.0419345074828077,1.0821217481841576,False
390,6,51,0,320896,321414,192,187,0.9739583333333334,81.69653945311757,0.04,0.1488881233538268,0.2175896329065056,110481543.47957808,0.5454545454545454,1.3784771876107533,40.87443397438959,False
391,6,51,1,321415,322168,192,184,0.9583333333333334,79.13808358922614,0.1488881233538268,0.18,0.05418168573502995,108207811.37930073,0.6363636363636364,1.2699731342783078,26.214063791662795,False
392,6,51,2,322169,322986,192,177,0.921875,81.26381678709578,0.18,0.18,0.01912122416934907,105833813.23370753,0.5454545454545454,1.1700097588006595,16.092814069649542,False
393,6,51,3,322987,323764,192,175,0.9114583333333334,79.72871586346706,0.18,0.18,0.018052504639107982,103506698.66148596,0.5636363636363636,1.084651891249949,9.612358579757451,False
394,6,51,4,323765,324550,192,175,0.9114583333333334,80.03770856995345,0.18,0.16983471152801255,0.01572869486339603,101293138.74929039,0.5818181818181818,1.1504472124373464,5.8302415410103565,False
395,6,51,5,324551,325333,192,177,0.921875,78.872453616137,0.16983471152801255,0.14641906018969225,0.011950220625877904,99098835.73914963,0.5454545454545454,1.1377538530357683,3.526511330992051,False
396,6,51,6,325334,326094,192,186,0.96875,79.25599135552706,0.14641906018969225,0.12018744213496732,0.011821435759111187,96905981.6981566,0.6,1.0841104153748562,2.2736208337485078,False
397,6,51,7,326095,326819,192,186,0.96875,77.93707930016207,0.12018744213496732,0.0955239104348546,0.011728613742345238,94811055.66545455,0.6181818181818182,0.9521593971154653,1.4500003719230437,False
398,6,51,8,326820,327475,192,186,0.96875,78.74133567333818,0.0955239104348546,0.07463777834564955,0.012794372428064313,92838662.01760904,0.6363636363636364,0.7857665481611036,1.0145459285544616,False
399,6,51,9,327476,328049,192,188,0.9791666666666666,78.40894425125931,0.07463777834564955,0.05983695631104022,0.011289772983241917,90865542.44844268,0.5818181818181818,0.527557565462691,1.6709375220703577,False
400,6,52,0,328050,328580,192,191,0.9947916666666666,121.6113910021449,0.04,0.07920573026340902,0.15113470591746128,105571927.68389896,0.5636363636363636,1.3784771876107533,24.758677189285752,False
401,6,52,1,328581,329228,192,181,0.9427083333333334,120.30705548544732,0.07920573026340902,0.11809261905835901,0.041799718705305015,103667081.33077231,0.5818181818181818,1.2699731342783078,17.513412375513553,False
402,6,52,2,329229,329927,192,178,0.9270833333333334,121.77978845336752,0.11809261905835901,0.13663382041606736,0.011645506630204973,101434577.89329939,0.5272727272727272,1.1700097588006595,11.038340761459702,False
403,6,52,3,329928,330666,192,170,0.8854166666666666,120.20969354136763,0.13663382041606736,0.13422151554386721,0.013107493033455545,99202176.99418557,0.509090909090909,1.0677660486255438,6.859730493343974,False
404,6,52,4,330667,331377,192,178,0.9270833333333334,121.55615171070615,0.13422151554386721,0.11779423962032695,0.009664255956539499,97009609.29112734,0.5454545454545454,1.1819700119912078,3.981036839664781,False
405,6,52,5,331378,332084,192,182,0.9479166666666666,120.17359767345457,0.11779423962032695,0.0972329805032167,0.0082906596966884,94869168.78697117,0.5454545454545454,1.0861504250539402,2.4163777036312273,False
406,6,52,6,332085,332753,192,179,0.9322916666666666,121.68495609608868,0.0972329805032167,0.08137225665577037,0.009616061056148794,92797406.19260757,0.6,0.4971392371073867,2.7675695651064793,False
407,6,52,7,332754,333431,192,181,0.9427083333333334,118.46046697501394,0.08137225665577037,0.06398670188358314,0.010526556917071725,90748129.20302324,0.6,0.6932255594612692,1.1772156736693078,False
408,6,52,8,333432,334020,192,185,0.9635416666666666,118.41222269217697,0.06398670188358314,0.05066284867341521,0.009443949495065572,88828191.925208,0.6,0.9421745922576024,1.3528061126262512,False
409,6,52,9,334021,334560,192,190,0.9895833333333334,118.21255884388856,0.05066284867341521,0.041340645706035906,0.008974796420309336,87081769.00676487,0.5272727272727272,1.3447458772682883,2.1222941051753064,False
410,6,53,0,334561,335151,192,153,0.796875,125.16072891716193,0.01569888307647783,0.059513613134765414,0.3055925122355464,151811256.7329173,0.5636363636363636,1.2183278336865282,41.34170260600548,False
411,6,53,1,335152,335890,192,128,0.6666666666666666,119.67330446494802,0.059513613134765414,0.13465078478294612,0.05429580117681317,150951304.78949493,0.5636363636363636,1.1224296139475056,28.162637274142238,False
412,6,53,2,335891,336727,192,123,0.640625,127.1451377375042,0.13465078478294612,0.18,0.025952098847865715,147776818.99701276,0.6,1.0340798292805822,17.41486420918131,False
413,6,53,3,336728,337592,192,122,0.6354166666666666,123.18776327264464,0.18,0.18,0.0202071130068631,144557802.8041899,0.6363636363636364,0.9526843198338569,10.55185281023623,False
414,6,53,4,337593,338471,192,118,0.6145833333333334,124.80506997992056,0.18,0.17293362138172955,0.018047161830220246,141378646.44687134,0.5636363636363636,0.9164354072438431,6.291952930463678,False
415,6,53,5,338472,339343,192,122,0.6354166666666666,125.4508745103178,0.17293362138172955,0.1508597259840673,0.01132888695730244,138314970.88960332,0.5818181818181818,0.8822935956863925,3.827698825654129,False
416,6,53,6,339344,340204,192,121,0.6302083333333334,123.10962470212263,0.1508597259840673,0.1240711057075692,0.012377928047538777,135411134.114843,0.6,0.8111644342432714,2.322764779454679,False
417,6,53,7,340205,341038,192,121,0.6302083333333334,120.91006301104896,0.1240711057075692,0.09922038901488926,0.01256942914211811,132435720.1353677,0.5272727272727272,0.7707961654202669,1.6074090913738734,False
418,6,53,8,341039,341848,192,124,0.6458333333333334,122.71829662116265,0.09922038901488926,0.08050164489029873,0.018608871660235345,129577665.5479021,0.5636363636363636,0.8116482872850335,1.976259259008005,False
419,6,53,9,341849,342626,192,130,0.6770833333333334,123.088578366437,0.08050164489029873,0.06331073794544126,0.013645832028335858,126733286.30839446,0.5818181818181818,0.740968386358543,1.18069959199398,False
420,6,58,0,342627,343205,192,153,0.796875,121.61070808492825,0.04,0.10419413718456141,0.21863659015521833,139320758.48926276,0.5818181818181818,1.0586939363528165,31.760310881734345,False
421,6,58,1,343206,343906,192,134,0.6979166666666666,119.14891918011173,0.10419413718456141,0.17213321381326652,0.03200432531992696,136580576.6692175,0.5272727272727272,0.975360977080661,20.133012544448455,False
422,6,58,2,343907,344676,192,132,0.6875,118.11899544648149,0.17213321381326652,0.18,0.01647910480319315,133570140.46089956,0.5454545454545454,0.898587403729783,12.300591716714711,False
423,6,58,3,344677,345451,192,125,0.6510416666666666,119.14633559753703,0.18,0.18,0.021390638363452674,130645785.22528175,0.6181818181818182,0.6038258572870239,7.567645047455577,False
424,6,58,4,345452,346220,192,121,0.6302083333333334,119.5910891078248,0.18,0.16126043109853183,0.014635035822789433,127924826.25857855,0.5272727272727272,0.5811879909806068,4.507446703014471,False
425,6,58,5,346221,346992,192,120,0.625,120.76903456891147,0.16126043109853183,0.1372746625818514,0.021357471473898867,125261421.189706,0.6,1.1173139721675691,3.20263699345832,False
426,6,58,6,346993,347743,192,131,0.6822916666666666,117.8256829033468,0.1372746625818514,0.11226433303680904,0.016920679248664562,122579371.4658116,0.5818181818181818,1.064101192136231,2.1789581604948456,False
427,6,58,7,347744,348427,192,132,0.6875,117.75526228160577,0.11226433303680904,0.0910306275339928,0.020634312738540148,120158390.50899297,0.6,0.8987985542469985,1.9610848343387803,False
428,6,58,8,348428,349088,192,136,0.7083333333333334,118.49099924045512,0.0910306275339928,0.07339395483314537,0.02035251433324226,117746354.07857427,0.5636363636363636,1.120997823717526,1.8156872397919186,False
429,6,58,9,349089,349715,192,145,0.7552083333333334,116.22425212361766,0.07339395483314537,0.06127222793488211,0.012051593991912664,115264914.75945963,0.6181818181818182,1.590596690089615,2.705283923930143,False
430,6,55,0,349716,350257,192,187,0.9739583333333334,110.34948390157317,0.04,0.15670698167552174,0.2813588190284918,88910552.14604625,0.5454545454545454,0.3066062008921413,42.18133364419596,False
431,6,55,1,350258,351073,192,188,0.9791666666666666,91.06371604589675,0.15670698167552174,0.18,0.08004819177603567,87369843.87235616,0.5454545454545454,0.2824723117914293,28.51083195402042,False
432,6,55,2,351074,351898,192,183,0.953125,100.21592436958322,0.18,0.18,0.032243604143265873,85522194.56001092,0.6181818181818182,0.2602380731264576,18.22986550447522,False
433,6,55,3,351899,352719,192,185,0.9635416666666666,90.06640273261705,0.18,0.18,0.020937973816956182,83658456.19153138,0.6545454545454545,0.2397539577421562,11.280725080058376,False
434,6,55,4,352720,353554,192,184,0.9583333333333334,85.66213650703283,0.18,0.17580997220568514,0.01839605958007049,81807529.30732694,0.5818181818181818,0.33825832629758323,6.71316030756322,False
435,6,55,5,353555,354386,192,184,0.9583333333333334,94.46479740405708,0.17580997220568514,0.15400652277942875,0.01625430252899844,80013514.22869937,0.5818181818181818,0.33742496122529453,3.933630608955875,False
436,6,55,6,354387,355158,192,186,0.96875,93.11088233964415,0.15400652277942875,0.12785691887234676,0.017537238238562552,78249590.33939138,0.5818181818181818,0.33657989622591394,2.5631035466632346,False
437,6,55,7,355159,355913,192,186,0.96875,88.91085193318561,0.12785691887234676,0.10354517843806021,0.017881970687685243,76621412.35271098,0.5454545454545454,0.37221066598649594,1.9293305678139496,False
438,6,55,8,355914,356618,192,185,0.9635416666666666,95.62805505742786,0.10354517843806021,0.08241125431970765,0.013849581803168117,74940924.65556282,0.6,0.320216342954929,1.4854912280538841,False
439,6,55,9,356619,357259,192,181,0.9427083333333334,96.69063172420437,0.08241125431970765,0.06599609300840188,0.014903544100852126,73543928.17590167,0.5818181818181818,0.5049023858915476,1.6427697581588607,False
440,6,60,0,357260,357922,192,106,0.5520833333333334,136.49526718045954,0.04,0.03887009089039387,0.036340365291413865,180443879.21240214,0.509090909090909,2.0099050549280375,6.582905045224268,False
441,6,60,1,357923,358572,192,107,0.5572916666666666,138.15326453414494,0.03887009089039387,0.03770713820544533,0.019083971368001818,178290480.99407348,0.6,2.654443321814322,6.538953372295879,False
442,6,60,2,358573,359233,192,111,0.578125,136.8872014492217,0.03770713820544533,0.036773714787841645,0.018800827610786164,175381034.52140966,0.6,3.2642949239890218,6.674528279832242,False
443,6,60,3,359234,359880,192,108,0.5625,138.084328428151,0.036773714787841645,0.03390031563818904,0.010176863850287115,171977237.12069568,0.509090909090909,3.342420626691822,5.237140106788878,False
444,6,60,4,359881,360479,192,114,0.59375,129.58079364229962,0.03390031563818904,0.031256458483683275,0.02179689836433385,173856400.24669534,0.5636363636363636,3.8899856779608637,5.241243277653982,False
445,6,60,5,360480,361119,192,108,0.5625,135.34968028780662,0.031256458483683275,0.02729955599726863,0.0074876121457171695,170823816.89795488,0.5272727272727272,3.6014115812221594,3.858385787639386,False
446,6,60,6,361120,361668,192,123,0.640625,133.40613957225833,0.02729955599726863,0.023172529707767207,0.007071255163709013,168012510.5454318,0.5454545454545454,3.3606802578354333,3.1294552990752944,False
447,6,60,7,361669,362252,192,123,0.640625,133.1467728030101,0.023172529707767207,0.019153154600821298,0.005052325945591639,165818267.9796064,0.5636363636363636,3.179276705008727,2.4503209768120193,False
448,6,60,8,362253,362816,192,136,0.7083333333333334,133.71651810414306,0.019153154600821298,0.016001320359951516,0.0065240731032756615,163597745.49439824,0.5636363636363636,3.0360229586635836,2.7236350885384923,False
449,6,60,9,362817,363352,192,143,0.7447916666666666,131.8706325002223,0.016001320359951516,0.013654982522306033,0.00442198962140224,161381049.7607626,0.509090909090909,2.9368987092447347,3.2657093038986185,False
450,6,59,0,363353,363952,192,138,0.71875,135.87587125599057,0.04,0.04360954212629248,0.0732249180752798,186171378.8572242,0.6,4.214624507421745,9.520625900010096,False
451,6,59,1,363953,364601,192,130,0.6770833333333334,137.68110478826307,0.04360954212629248,0.0442546532750456,0.019842711742941797,184074142.60452047,0.5272727272727272,4.914333740535237,7.689525067959744,False
452,6,59,2,364602,365218,192,138,0.71875,137.2800778553729,0.0442546532750456,0.03992129729063729,0.0057796548274827945,181099092.31132627,0.5454545454545454,4.52525845067068,4.683265095571302,False
453,6,59,3,365219,365821,192,140,0.7291666666666666,130.37207292516436,0.03992129729063729,0.035011062525305635,0.012180446615815159,178920544.8625154,0.5272727272727272,4.7572071043503135,3.9633238700363056,False
454,6,59,4,365822,366448,192,144,0.75,130.71987191691275,0.035011062525305635,0.02966247949576042,0.008330841222162993,176840712.65603155,0.5272727272727272,4.51928361161919,3.081496448707804,False
455,6,59,5,366449,367024,192,150,0.78125,128.82045142829318,0.02966247949576042,0.024098979040001592,0.0074688467647836,175450160.6386945,0.5272727272727272,4.1866189668498786,2.0107929909236484,False
456,6,59,6,367025,367574,192,152,0.7916666666666666,136.53875941344003,0.024098979040001592,0.019199360120313758,0.006982424620367943,172244425.06644,0.5636363636363636,3.3334105482357708,1.5108591052638096,False
457,6,59,7,367575,368098,192,158,0.8229166666666666,133.35979677089753,0.019199360120313758,0.015887241116199054,0.006580145093343378,169677910.73959512,0.5818181818181818,3.405659492144583,2.4794163090498884,False
458,6,59,8,368099,368608,192,157,0.8177083333333334,133.53073202958615,0.015887241116199054,0.013200166358678036,0.004426035703220421,167416388.0760881,0.5454545454545454,3.386000696947827,2.583434579223437,False
459,6,59,9,368609,369078,192,167,0.8697916666666666,131.50936316142128,0.013200166358678036,0.011407783292561608,0.004990035726106701,166008642.7807822,0.5636363636363636,3.660563796377692,3.5882866949888266,False
460,6,57,0,369079,369535,192,162,0.84375,138.82459129822743,0.04,0.04034019550266042,0.03825270155533988,87438686.44285077,0.5636363636363636,2.4020265693193568,7.530814888839467,False
461,6,57,1,369536,370019,192,152,0.7916666666666666,138.2569575612231,0.04034019550266042,0.04133238208005166,0.014484575427365799,85697109.18224053,0.5818181818181818,3.446319340024425,7.934993063053105,False
462,6,57,2,370020,370550,192,155,0.8072916666666666,135.7554824979052,0.04133238208005166,0.03918589719089986,0.011134709365957802,84024311.28986637,0.5454545454545454,3.5185090465794633,5.952851832974079,False
463,6,57,3,370551,371128,192,154,0.8020833333333334,127.65900561057308,0.03918589719089986,0.036420181986325746,0.01913726581099574,82550307.13784373,0.5454545454545454,3.9570247274112766,5.445629772845874,False
464,6,57,4,371129,371677,192,163,0.8489583333333334,136.37836698536486,0.036420181986325746,0.03094218635989618,0.008711175855324707,80920903.7480576,0.5272727272727272,3.471283214475255,3.1524452151419617,False
465,6,57,5,371678,372214,192,168,0.875,133.74390236719645,0.03094218635989618,0.025781317360616673,0.010339048148793606,80254065.18199319,0.509090909090909,3.081139557216547,2.6553513202516688,False
466,6,57,6,372215,372774,192,168,0.875,134.9792838280797,0.025781317360616673,0.02156934308637905,0.007194031848480663,78700516.49644573,0.5636363636363636,3.0840739063239098,2.7598705388835243,False
467,6,57,7,372775,373299,192,167,0.8697916666666666,135.0974809859096,0.02156934308637905,0.017840624915143526,0.007435822280586874,77632351.08002841,0.6181818181818182,2.7446491008897644,2.4683283898527524,False
468,6,57,8,373300,373809,192,165,0.859375,134.40621175378877,0.017840624915143526,0.01479472497246204,0.004557932508222306,76090165.34824233,0.5818181818181818,2.441104924955256,2.534395073119267,False
469,6,57,9,373810,374278,192,170,0.8854166666666666,134.92713877552157,0.01479472497246204,0.012980179607417305,0.0046780827441567545,75091299.76718424,0.5454545454545454,1.8289249574438955,3.9735047344223737,False
470,6,46,0,374279,374821,192,178,0.9270833333333334,182.52927658970853,0.022350674352234923,0.07559222849261364,0.14459098441129786,117895981.67484646,0.6,1.0174059683796635,38.42778913563913,False
471,6,46,1,374822,375527,192,135,0.703125,177.59325795868997,0.07559222849261364,0.1452558519469563,0.021897320811165744,115677763.82909729,0.5272727272727272,0.9373229082855364,23.991990630460762,False
472,6,46,2,375528,376312,192,115,0.5989583333333334,169.2815639379689,0.1452558519469563,0.18,0.02326825477613341,113782440.20129578,0.5818181818181818,0.8635434248494601,14.826837701840615,False
473,6,46,3,376313,377108,192,100,0.5208333333333334,177.91477551539433,0.18,0.18,0.02280667185038702,111685585.66177906,0.6363636363636364,0.7739130273263037,8.767962387105403,False
474,6,46,4,377109,377924,192,113,0.5885416666666666,178.7235114262376,0.18,0.16607311397346086,0.03971790442513561,109728380.15658852,0.5454545454545454,0.8184832116530865,5.258340526668136,False
