evaluation,stage,round,region_id,score,tip_mm,wrist_mm,combined_mm,p64_mm,stutter_penalty_mm
58342,cmaes_backtrack,2,3,283.9191907733047,274.32127924581954,286.25988156931516,280.3541368012439,286.54360303179544,0.4622316527184313
58954,cmaes,2,3,281.7909724224717,273.3811885831323,284.026735297705,278.7547852817945,284.39611763734905,0.4583660119967899
60523,cmaes_backtrack,2,3,279.05836836660944,274.0838708113096,280.79757914124025,277.46103212027066,281.64426381353775,0.44797284686362615
63000,cmaes_backtrack,2,3,277.7929080284158,266.94970784312864,280.1758701737375,273.64270933567985,280.36981002965973,0.4432378932032438
65975,cmaes,2,6,270.53708356026476,256.3264890461322,272.89552522444467,264.74066241724415,272.9722573634014,0.5052797515926594
65987,cmaes,2,6,266.43273853131615,268.71570432154556,253.81032158578478,261.36928768746316,268.82321894737765,0.5052797515926594
68084,cmaes,2,6,266.3088182812155,265.16875365310017,266.011548080763,265.59048517055595,268.5034922834703,0.6976420739943165
69389,cmaes,2,6,263.4669615642082,265.3663951774829,249.48234476633095,257.5468540281539,265.4454617680644,0.8808748080285276
70043,cmaes,2,6,262.7078796024943,255.61548392878834,264.3651136754223,260.0271033496005,264.8189054073633,0.7415999501650128
74056,cmaes,2,4,252.95883765590293,255.2343054271696,233.9268983228384,244.812524624286,255.24933631473155,0.45904382420014744
78156,cmaes,2,4,248.95529267623897,247.578963806162,249.24433884585872,248.41304692592348,251.20488926044197,0.45637916851934013
87741,split_probe,2,4,248.94036669585614,249.19897337636453,247.6163671302755,248.40893059895149,251.19237355415913,0.45383407539640086
87747,split_probe,2,4,248.8226995683005,247.01073599289737,249.3730823020089,248.19471979935162,251.0708627148932,0.45636887394935616
87749,split_probe,2,4,248.6672823700094,245.6196071199483,249.76229771534008,247.69961320297205,250.91541834710026,0.45472159877220303
87785,split_probe,2,4,248.10507160063065,244.7865104686511,249.28384465586157,247.04541173013794,250.34341955225207,0.45834806077049933
87787,split_probe,2,4,247.5349038694557,241.02150549773225,249.343449881624,245.21778291068463,249.7640338616598,0.4613248851731488
87818,split_probe,2,4,247.50611194590985,241.67667453471148,249.2629406705137,245.49911263166402,249.7680765546024,0.42853381651973876
87854,split_probe,2,4,247.44084439165388,239.76356299512528,249.3402077330119,244.59875851326285,249.64581216514443,0.4842136213316559
87890,split_probe,2,4,246.9657112261819,241.6876205953015,248.6916596600917,245.21464835273326,249.27134549696942,0.37951337402579005
88020,split_probe,2,4,245.43687401029447,243.6295876613209,245.98107331540456,244.8081538811807,247.64815752719431,0.4563791685193769
88022,split_probe,2,4,242.11065181186768,239.59429246345545,242.98685232627756,241.29653477049357,244.2857151437773,0.4563791685193769
89724,cmaes_backtrack,3,7,241.68613731578174,242.3488152713169,239.605246245184,240.9809352330866,243.84448961776923,0.46833732289689495
90099,cmaes,3,7,237.84976586540606,236.27687708236928,238.24656711287335,237.26376607571785,239.9740154624861,0.4607473312705597
